request_id,vehicle_id,user_id,arrival_time,departure_time,battery_capacity_kwh,initial_soc,required_energy_kwh,max_charging_power_kw,charger_type,priority_category,scenario,request_timestamp,vehicle_type
REQ-ECB9C3C9,EV-008,EMP-008,2024-03-12T09:11:00,2024-03-12T16:19:23.010658,75,0.25,45.0,50,DC,standard,charger_failure,2024-03-12T08:33:40.889012,Tesla Model 3
REQ-A158CDEF,EV-031,EMP-031,2024-03-13T15:27:00,2024-03-13T21:00:00,77,0.31,43.3,50,DC,priority,normal,2024-03-13T07:57:35.536960,Kia EV6
REQ-C6249647,EV-063,EMP-063,2024-03-13T14:57:00,2024-03-13T17:58:53.524701,77,0.35,38.4,50,DC,standard,normal,2024-03-13T13:12:02.372058,Kia EV6
REQ-B42BD1EB,EV-009,EMP-009,2024-03-13T09:54:00,2024-03-13T18:06:38.082465,82,0.16,38.0,50,DC,standard,normal,2024-03-13T09:01:52.751020,Tesla Model Y
REQ-DC55CB77,EV-075,EMP-075,2024-03-13T11:58:00,2024-03-13T14:52:00.686841,42,0.15,35.0,22,AC,standard,normal,2024-03-13T08:47:12.167764,BMW i3
REQ-3E7E13ED,EV-025,EMP-025,2024-03-13T11:08:00,2024-03-13T13:03:51.235877,82,0.44,26.9,50,DC,emergency,normal,2024-03-13T05:54:30.344900,Tesla Model Y
REQ-41BA00E4,EV-020,EMP-020,2024-03-13T07:13:00,2024-03-13T12:44:24.231519,77,0.41,24.3,50,DC,standard,normal,2024-03-12T20:45:40.040951,Hyundai Ioniq 5
REQ-8D72F604,EV-065,EMP-065,2024-03-13T07:24:00,2024-03-13T12:08:29.418261,82,0.56,26.6,50,DC,priority,normal,2024-03-12T20:05:59.013855,Tesla Model Y
REQ-45672A9F,EV-053,EMP-053,2024-03-13T10:00:00,2024-03-13T16:38:10.570086,77,0.28,27.9,50,DC,standard,normal,2024-03-13T08:45:51.640222,VW ID.4
REQ-6E59F8EC,EV-076,EMP-076,2024-03-13T10:36:00,2024-03-13T16:02:38.125630,77,0.69,22.4,50,DC,standard,normal,2024-03-13T03:28:28.104055,Hyundai Ioniq 5
REQ-B4F7843A,EV-079,EMP-079,2024-03-13T11:34:00,2024-03-13T19:40:26.839983,77,0.4,39.3,50,DC,standard,normal,2024-03-13T07:38:45.622685,Kia EV6
REQ-0641A3B7,EV-080,EMP-080,2024-03-13T12:37:00,2024-03-13T15:25:48.409761,75,0.26,52.7,50,DC,standard,normal,2024-03-13T06:51:05.914504,Tesla Model 3
REQ-1B9F785A,EV-071,EMP-071,2024-03-13T13:22:00,2024-03-13T19:07:52.612179,77,0.36,47.9,50,DC,standard,normal,2024-03-13T02:51:19.660896,Kia EV6
REQ-7E5C8027,EV-071,EMP-071,2024-03-13T08:15:00,2024-03-13T11:56:21.018944,77,0.7,19.6,50,DC,standard,normal,2024-03-13T05:15:05.648425,Kia EV6
REQ-C02D9892,EV-006,EMP-006,2024-03-13T10:59:00,2024-03-13T16:37:46.245155,52,0.75,7.0,22,AC,standard,normal,2024-03-13T01:40:05.282076,Renault Zoe
REQ-9DABDADA,EV-012,EMP-012,2024-03-13T07:54:00,2024-03-13T11:17:44.698691,77,0.43,32.1,50,DC,standard,normal,2024-03-12T23:24:48.291436,Hyundai Ioniq 5
REQ-491A858A,EV-074,EMP-074,2024-03-13T11:45:00,2024-03-13T18:50:40.850803,40,0.66,187.3,22,AC,standard,normal,2024-03-13T09:55:52.135519,Nissan Leaf
REQ-890DA6E7,EV-064,EMP-064,2024-03-13T13:39:00,2024-03-13T20:45:54.252752,75,0.42,23.2,50,DC,standard,normal,2024-03-13T10:21:49.044586,Tesla Model 3
REQ-89DF1255,EV-016,EMP-016,2024-03-13T15:25:00,2024-03-13T21:00:00,75,0.65,335.0,50,DC,standard,normal,2024-03-13T13:45:38.673988,Tesla Model 3
REQ-FABA61FD,EV-031,EMP-031,2024-03-13T08:04:00,2024-03-13T12:29:52.936558,77,0.15,57.7,50,DC,priority,normal,2024-03-13T05:48:05.245839,Kia EV6
REQ-682E094D,EV-030,EMP-030,2024-03-13T09:26:00,2024-03-13T11:11:30.010826,52,0.54,14.5,22,AC,standard,normal,2024-03-12T23:18:48.852756,Renault Zoe
REQ-D278CA57,EV-048,EMP-048,2024-03-13T14:16:00,2024-03-13T21:00:00,75,0.68,16.7,50,DC,standard,normal,2024-03-13T13:09:50.008394,Tesla Model 3
REQ-4D8B988C,EV-079,EMP-079,2024-03-13T08:32:00,2024-03-13T15:47:12.084438,77,0.7,15.9,50,DC,standard,normal,2024-03-13T06:58:56.601794,Kia EV6
REQ-56BF0159,EV-020,EMP-020,2024-03-13T10:58:00,2024-03-13T14:59:42.149346,77,0.22,50.1,50,DC,standard,normal,2024-03-13T00:19:13.357216,Hyundai Ioniq 5
REQ-E07CF6DE,EV-004,EMP-004,2024-03-13T12:39:00,2024-03-13T15:24:32.837961,77,0.21,43.1,50,DC,standard,normal,2024-03-13T08:23:16.343301,Hyundai Ioniq 5
REQ-F92E7C58,EV-050,EMP-050,2024-03-13T09:22:00,2024-03-13T12:25:12.221515,40,0.45,21.3,22,AC,standard,normal,2024-03-13T06:24:29.508551,Nissan Leaf
REQ-856161CF,EV-016,EMP-016,2024-03-13T09:20:00,2024-03-13T13:50:57.766223,75,0.31,35.9,50,DC,standard,normal,2024-03-13T08:04:26.925840,Tesla Model 3
REQ-C0FB1E09,EV-043,EMP-043,2024-03-13T14:17:00,2024-03-13T18:33:02.458947,42,0.14,22.0,22,AC,standard,normal,2024-03-13T06:53:46.819406,BMW i3
REQ-552009F2,EV-064,EMP-064,2024-03-13T15:18:00,2024-03-13T20:49:16.901318,75,0.74,18.0,50,DC,standard,normal,2024-03-13T03:46:15.963239,Tesla Model 3
REQ-92BBB317,EV-027,EMP-027,2024-03-13T10:57:00,2024-03-13T17:40:20.514881,42,0.54,19.1,22,AC,standard,normal,2024-03-13T06:37:53.272940,BMW i3
REQ-46281CF3,EV-005,EMP-005,2024-03-13T12:46:00,2024-03-13T16:39:05.108328,77,0.65,20.0,50,DC,standard,normal,2024-03-13T05:16:06.720463,VW ID.4
REQ-01512D46,EV-064,EMP-064,2024-03-13T09:45:00,2024-03-13T16:03:15.982778,75,0.25,44.6,50,DC,standard,normal,2024-03-13T06:34:30.115554,Tesla Model 3
REQ-BA30CAB9,EV-070,EMP-070,2024-03-13T12:47:00,2024-03-13T16:35:58.912974,52,0.58,19.2,22,AC,standard,normal,2024-03-13T11:35:39.187114,Renault Zoe
REQ-B622712F,EV-069,EMP-069,2024-03-13T09:35:00,2024-03-13T12:13:15.105806,77,0.23,30.8,50,DC,standard,normal,2024-03-13T02:12:19.687192,VW ID.4
REQ-BE181CF0,EV-078,EMP-078,2024-03-13T17:13:00,2024-03-13T21:00:00,52,0.28,30.8,22,AC,standard,normal,2024-03-13T10:43:35.863613,Renault Zoe
REQ-B0507659,EV-071,EMP-071,2024-03-13T16:56:00,2024-03-13T20:35:48.287820,77,0.12,62.6,50,DC,standard,normal,2024-03-13T13:38:50.892074,Kia EV6
REQ-3810F0B7,EV-017,EMP-017,2024-03-13T10:48:00,2024-03-13T17:17:15.162515,82,0.26,51.2,50,DC,standard,normal,2024-03-13T03:18:26.183616,Tesla Model Y
REQ-852C45E4,EV-007,EMP-007,2024-03-13T09:38:00,2024-03-13T14:27:03.744034,77,0.1,64.8,50,DC,priority,normal,2024-03-13T06:55:11.930483,Kia EV6
REQ-CB6EFFE4,EV-038,EMP-038,2024-03-13T11:16:00,2024-03-13T14:17:53.940345,52,0.16,34.8,22,AC,standard,normal,2024-03-13T00:03:02.954624,Renault Zoe
REQ-E5B9AFC8,EV-054,EMP-054,2024-03-13T07:09:00,2024-03-13T14:05:14.705829,52,0.3,31.3,22,AC,priority,normal,2024-03-13T04:37:15.570097,Renault Zoe
REQ-835A7338,EV-006,EMP-006,2024-03-13T07:34:00,2024-03-13T12:25:43.322194,52,0.51,16.2,22,AC,standard,normal,2024-03-13T06:08:47.338764,Renault Zoe
REQ-6BE5FE53,EV-041,EMP-041,2024-03-13T16:11:00,2024-03-13T18:56:29.683029,82,0.39,37.6,50,DC,standard,normal,2024-03-13T06:56:22.567173,Tesla Model Y
REQ-148C92C2,EV-061,EMP-061,2024-03-13T14:35:00,2024-03-13T16:13:54.899083,77,0.35,46.4,50,DC,emergency,normal,2024-03-13T03:29:08.554539,VW ID.4
REQ-BE2C37A7,EV-052,EMP-052,2024-03-13T09:18:00,2024-03-13T16:14:59.502349,77,0.27,41.1,50,DC,standard,normal,2024-03-13T04:29:08.918964,Hyundai Ioniq 5
REQ-3CB93731,EV-041,EMP-041,2024-03-13T11:08:00,2024-03-13T13:39:29.721430,82,0.41,27.9,50,DC,standard,normal,2024-03-13T10:29:08.661129,Tesla Model Y
REQ-F5FCB4F7,EV-040,EMP-040,2024-03-13T10:27:00,2024-03-13T15:38:09.250377,75,0.7,21.8,50,DC,standard,normal,2024-03-13T05:39:31.801235,Tesla Model 3
REQ-A7783F48,EV-038,EMP-038,2024-03-13T10:16:00,2024-03-13T16:10:44.343147,52,0.37,17.0,22,AC,standard,normal,2024-03-13T05:20:28.203126,Renault Zoe
REQ-F182C546,EV-026,EMP-026,2024-03-13T09:23:00,2024-03-13T14:09:20.044525,40,0.27,27.9,22,AC,standard,normal,2024-03-13T03:01:22.213754,Nissan Leaf
REQ-E05ECE48,EV-030,EMP-030,2024-03-13T10:22:00,2024-03-13T17:05:24.296125,52,0.52,24.0,22,AC,standard,normal,2024-03-13T07:04:46.591215,Renault Zoe
REQ-23EDA660,EV-056,EMP-056,2024-03-13T08:37:00,2024-03-13T14:50:55.723270,75,0.54,29.3,50,DC,standard,normal,2024-03-13T05:06:40.909083,Tesla Model 3
REQ-A74B18E3,EV-058,EMP-058,2024-03-13T10:21:00,2024-03-13T13:45:25.776931,40,0.49,19.9,22,AC,standard,normal,2024-03-13T09:42:29.232158,Nissan Leaf
REQ-9BAB2292,EV-040,EMP-040,2024-03-13T12:17:00,2024-03-13T20:39:35.837034,75,0.36,38.1,50,DC,standard,normal,2024-03-13T05:49:12.566384,Tesla Model 3
REQ-B0876D5B,EV-022,EMP-022,2024-03-13T07:50:00,2024-03-13T15:33:23.238256,52,0.26,25.1,22,AC,standard,normal,2024-03-12T23:45:38.677118,Renault Zoe
REQ-5946BFAE,EV-033,EMP-033,2024-03-13T09:36:00,2024-03-13T14:11:13.442788,82,0.67,23.4,50,DC,standard,normal,2024-03-13T01:47:02.137706,Tesla Model Y
REQ-4C5365DE,EV-074,EMP-074,2024-03-13T11:41:00,2024-03-13T14:15:13.264006,40,0.59,15.8,22,AC,standard,normal,2024-03-13T07:38:24.645808,Nissan Leaf
REQ-B78A98F9,EV-047,EMP-047,2024-03-13T17:26:00,2024-03-13T18:56:42.621595,77,0.15,55.5,50,DC,standard,normal,2024-03-13T09:24:22.822660,Kia EV6
REQ-BD8F5B04,EV-003,EMP-003,2024-03-13T11:20:00,2024-03-13T15:38:35.587496,42,0.56,11.1,22,AC,standard,normal,2024-03-12T23:55:32.790906,BMW i3
REQ-9A12D872,EV-018,EMP-018,2024-03-13T10:37:00,2024-03-13T13:30:32.227129,40,0.14,20.3,22,AC,standard,normal,2024-03-13T07:08:02.830658,Nissan Leaf
REQ-376E1B08,EV-017,EMP-017,2024-03-13T13:49:00,2024-03-13T20:01:04.609249,82,0.51,37.5,50,DC,standard,normal,2024-03-13T09:56:44.600766,Tesla Model Y
REQ-5CAE149C,EV-070,EMP-070,2024-03-13T09:33:00,2024-03-13T13:36:58.101779,52,0.48,20.0,22,AC,standard,normal,2024-03-13T07:53:26.501519,Renault Zoe
REQ-9ED45B6E,EV-032,EMP-032,2024-03-13T08:30:00,2024-03-13T10:03:15.119776,75,0.48,38.8,50,DC,standard,normal,2024-03-13T01:59:35.349866,Tesla Model 3
REQ-472E69FD,EV-025,EMP-025,2024-03-13T08:12:00,2024-03-13T17:06:06.214746,82,0.59,32.5,50,DC,emergency,normal,2024-03-13T03:49:26.959315,Tesla Model Y
REQ-BDC2995E,EV-072,EMP-072,2024-03-13T09:44:00,2024-03-13T17:54:34.109296,75,0.75,17.0,50,DC,priority,normal,2024-03-13T01:35:05.758988,Tesla Model 3
REQ-89AE37C8,EV-046,EMP-046,2024-03-13T09:06:00,2024-03-13T13:16:12.789315,52,0.31,19.7,22,AC,standard,normal,2024-03-13T00:34:10.037635,Renault Zoe
REQ-5E46EC39,EV-075,EMP-075,2024-03-13T12:46:00,2024-03-13T15:18:29.301737,42,0.49,20.0,22,AC,standard,normal,2024-03-13T04:13:30.444675,BMW i3
REQ-08197D7D,EV-030,EMP-030,2024-03-13T13:44:00,2024-03-13T19:52:15.495781,52,0.53,18.0,22,AC,standard,normal,2024-03-13T11:04:19.493686,Renault Zoe
REQ-1FEF1578,EV-045,EMP-045,2024-03-13T17:52:00,2024-03-13T21:00:00,77,0.11,188.0,50,DC,standard,normal,2024-03-13T08:04:47.106589,VW ID.4
REQ-3FE15F61,EV-011,EMP-011,2024-03-13T07:53:00,2024-03-13T13:56:02.601441,42,0.36,21.7,22,AC,standard,normal,2024-03-13T02:27:44.265988,BMW i3
REQ-3788D53F,EV-007,EMP-007,2024-03-13T17:47:00,2024-03-13T21:00:00,77,0.66,24.9,50,DC,priority,normal,2024-03-13T13:54:14.072909,Kia EV6
REQ-32659DCB,EV-036,EMP-036,2024-03-13T07:17:00,2024-03-13T12:41:01.469579,77,0.47,37.9,50,DC,standard,normal,2024-03-13T05:18:46.539924,Hyundai Ioniq 5
REQ-03F67B5B,EV-029,EMP-029,2024-03-13T11:36:00,2024-03-13T18:08:52.678336,77,0.46,39.0,50,DC,priority,normal,2024-03-13T05:58:03.730606,VW ID.4
REQ-8E4ADB3C,EV-047,EMP-047,2024-03-13T08:19:00,2024-03-13T11:37:24.343566,77,0.24,51.3,50,DC,standard,normal,2024-03-13T06:47:17.522833,Kia EV6
REQ-3626DC5C,EV-038,EMP-038,2024-03-13T10:25:00,2024-03-13T13:07:06.352500,52,0.7,14.8,22,AC,standard,normal,2024-03-13T07:22:56.432152,Renault Zoe
REQ-AA49520E,EV-050,EMP-050,2024-03-13T07:57:00,2024-03-13T16:10:52.793861,40,0.18,18.6,22,AC,standard,normal,2024-03-12T23:06:27.843573,Nissan Leaf
REQ-8F79C237,EV-035,EMP-035,2024-03-13T08:23:00,2024-03-13T16:25:22.396389,42,0.71,10.8,22,AC,standard,normal,2024-03-13T00:28:38.957219,BMW i3
REQ-64A850F9,EV-038,EMP-038,2024-03-13T10:26:00,2024-03-13T17:27:12.067173,52,0.35,27.8,22,AC,standard,normal,2024-03-13T00:05:15.762116,Renault Zoe
REQ-29819BB0,EV-033,EMP-033,2024-03-13T13:26:00,2024-03-13T15:48:03.629062,82,0.16,37.5,50,DC,standard,normal,2024-03-13T02:09:19.479063,Tesla Model Y
REQ-F3060757,EV-065,EMP-065,2024-03-13T11:13:00,2024-03-13T15:28:28.899701,82,0.65,28.0,50,DC,priority,normal,2024-03-13T10:41:50.510453,Tesla Model Y
REQ-D9F4A7DD,EV-026,EMP-026,2024-03-13T08:04:00,2024-03-13T15:55:12.202109,40,0.74,6.9,22,AC,standard,normal,2024-03-12T23:45:16.890146,Nissan Leaf
REQ-21AA5086,EV-031,EMP-031,2024-03-13T12:02:00,2024-03-13T18:02:43.676245,77,0.24,40.8,50,DC,priority,normal,2024-03-13T06:14:11.045317,Kia EV6
REQ-E1B3B695,EV-015,EMP-015,2024-03-13T08:53:00,2024-03-13T16:39:44.849673,77,0.42,32.5,50,DC,standard,normal,2024-03-13T06:42:20.953078,Kia EV6
REQ-BDCDE57A,EV-019,EMP-019,2024-03-13T12:36:00,2024-03-13T19:22:20.103857,42,0.49,14.0,22,AC,priority,normal,2024-03-13T10:40:48.589874,BMW i3
REQ-358CA724,EV-052,EMP-052,2024-03-13T17:07:00,2024-03-13T21:00:00,77,0.64,20.7,50,DC,standard,normal,2024-03-13T12:17:04.262835,Hyundai Ioniq 5
REQ-2AEA0008,EV-029,EMP-029,2024-03-13T15:59:00,2024-03-13T21:00:00,77,0.24,50.7,50,DC,priority,normal,2024-03-13T07:25:43.133074,VW ID.4
REQ-6C981C28,EV-007,EMP-007,2024-03-13T08:43:00,2024-03-13T11:33:33.546274,77,0.42,31.1,50,DC,priority,normal,2024-03-13T00:38:07.037129,Kia EV6
REQ-B0EFDF7B,EV-068,EMP-068,2024-03-13T14:58:00,2024-03-13T20:34:34.458558,77,0.32,43.9,50,DC,standard,normal,2024-03-13T05:45:10.632739,Hyundai Ioniq 5
REQ-877F8606,EV-042,EMP-042,2024-03-13T10:03:00,2024-03-13T13:40:22.076490,40,0.55,10.8,22,AC,standard,normal,2024-03-13T05:01:17.820413,Nissan Leaf
REQ-0FD97FAE,EV-052,EMP-052,2024-03-13T08:30:00,2024-03-13T14:21:10.359354,77,0.62,27.1,50,DC,standard,normal,2024-03-13T02:44:18.154494,Hyundai Ioniq 5
REQ-0F5C5794,EV-063,EMP-063,2024-03-13T07:16:00,2024-03-13T13:59:10.799201,77,0.29,31.3,50,DC,standard,normal,2024-03-12T22:09:36.963769,Kia EV6
REQ-E60CA2C4,EV-075,EMP-075,2024-03-13T11:01:00,2024-03-13T17:57:40.852818,42,0.47,18.7,22,AC,standard,normal,2024-03-13T08:49:09.133988,BMW i3
REQ-646FF4D4,EV-008,EMP-008,2024-03-13T16:16:00,2024-03-13T21:00:00,75,0.7,12.3,50,DC,standard,normal,2024-03-13T13:42:03.198793,Tesla Model 3
REQ-7A835304,EV-006,EMP-006,2024-03-13T08:57:00,2024-03-13T15:19:32.640730,52,0.49,26.1,22,AC,standard,normal,2024-03-13T03:48:14.648573,Renault Zoe
REQ-86DBA0F7,EV-004,EMP-004,2024-03-13T07:28:00,2024-03-13T12:37:52.899132,77,0.55,33.9,50,DC,standard,normal,2024-03-13T02:38:59.614073,Hyundai Ioniq 5
REQ-65F3541B,EV-017,EMP-017,2024-03-13T12:35:00,2024-03-13T19:01:20.008990,82,0.61,29.8,50,DC,standard,normal,2024-03-13T08:55:06.055933,Tesla Model Y
REQ-2257C262,EV-016,EMP-016,2024-03-13T11:44:00,2024-03-13T14:08:00.010412,75,0.15,47.5,50,DC,standard,normal,2024-03-13T05:22:16.412191,Tesla Model 3
REQ-2043D49A,EV-027,EMP-027,2024-03-13T08:08:00,2024-03-13T13:55:41.025267,42,0.28,26.4,22,AC,standard,normal,2024-03-13T05:33:02.601012,BMW i3
REQ-FE7DACE1,EV-025,EMP-025,2024-03-13T10:17:00,2024-03-13T15:02:08.724924,82,0.47,23.9,50,DC,emergency,normal,2024-03-12T23:19:52.346335,Tesla Model Y
REQ-9F4664CD,EV-066,EMP-066,2024-03-13T11:22:00,2024-03-13T18:57:47.434306,40,0.11,27.7,22,AC,standard,normal,2024-03-13T01:31:35.074891,Nissan Leaf
REQ-C7F0C02B,EV-055,EMP-055,2024-03-13T10:02:00,2024-03-13T15:55:07.481565,77,0.56,30.3,50,DC,standard,normal,2024-03-13T00:52:26.288892,Kia EV6
REQ-DAAAA9E0,EV-022,EMP-022,2024-03-13T17:41:00,2024-03-13T20:32:17.932677,52,0.49,15.6,22,AC,standard,normal,2024-03-13T07:58:38.762966,Renault Zoe
REQ-A987A119,EV-057,EMP-057,2024-03-13T07:15:00,2024-03-13T10:17:48.207306,82,0.2,51.2,50,DC,standard,normal,2024-03-13T06:20:50.781428,Tesla Model Y
REQ-3DF7AC41,EV-080,EMP-080,2024-03-13T16:31:00,2024-03-13T20:44:36.110299,75,0.45,29.4,50,DC,standard,normal,2024-03-13T16:00:56.457637,Tesla Model 3
REQ-1B189D1F,EV-080,EMP-080,2024-03-13T08:53:00,2024-03-13T14:16:44.962935,75,0.61,24.3,50,DC,standard,normal,2024-03-13T01:44:49.241175,Tesla Model 3
REQ-CC61238E,EV-061,EMP-061,2024-03-13T12:02:00,2024-03-13T20:55:42.527092,77,0.33,39.7,50,DC,emergency,normal,2024-03-13T10:23:41.021962,VW ID.4
REQ-C805FF79,EV-060,EMP-060,2024-03-13T13:28:00,2024-03-13T16:22:37.988579,77,0.29,50.1,50,DC,standard,normal,2024-03-13T06:02:31.222378,Hyundai Ioniq 5
REQ-5D81FED9,EV-073,EMP-073,2024-03-13T07:43:00,2024-03-13T10:10:49.287103,82,0.5,22.0,50,DC,priority,normal,2024-03-13T02:49:34.212239,Tesla Model Y
REQ-DE87B3A8,EV-001,EMP-001,2024-03-13T13:48:00,2024-03-13T15:55:27.860055,82,0.27,42.7,50,DC,standard,normal,2024-03-13T07:08:13.561168,Tesla Model Y
REQ-96119C08,EV-024,EMP-024,2024-03-13T08:27:00,2024-03-13T17:24:54.700264,75,0.55,20.1,50,DC,standard,normal,2024-03-13T00:23:27.032606,Tesla Model 3
REQ-0FC857D9,EV-066,EMP-066,2024-03-13T14:12:00,2024-03-13T18:50:51.534760,40,0.2,31.9,22,AC,standard,normal,2024-03-13T13:24:07.331666,Nissan Leaf
REQ-40C2AB22,EV-063,EMP-063,2024-03-13T11:09:00,2024-03-13T13:35:04.773045,77,0.17,49.5,50,DC,standard,normal,2024-03-13T03:17:16.651956,Kia EV6
REQ-24C16FEA,EV-033,EMP-033,2024-03-13T09:40:00,2024-03-13T13:12:57.831064,82,0.66,213.0,50,DC,standard,normal,2024-03-13T04:49:45.742353,Tesla Model Y
REQ-4D912036,EV-033,EMP-033,2024-03-13T16:08:00,2024-03-13T18:25:15.073696,82,0.7,14.5,50,DC,standard,normal,2024-03-13T12:06:28.848486,Tesla Model Y
REQ-7AAEE35B,EV-047,EMP-047,2024-03-13T13:58:00,2024-03-13T19:26:01.923208,77,0.56,31.6,50,DC,standard,normal,2024-03-13T06:28:50.868506,Kia EV6
REQ-DB536FE5,EV-053,EMP-053,2024-03-13T13:20:00,2024-03-13T21:00:00,77,0.35,33.7,50,DC,standard,normal,2024-03-13T01:42:04.788253,VW ID.4
REQ-DB643160,EV-038,EMP-038,2024-03-13T10:11:00,2024-03-13T18:03:20.010435,52,0.41,207.8,22,AC,standard,normal,2024-03-13T03:46:38.391655,Renault Zoe
REQ-51F2F827,EV-042,EMP-042,2024-03-13T07:15:00,2024-03-13T11:35:27.617944,40,0.58,8.8,22,AC,standard,normal,2024-03-12T19:32:35.706344,Nissan Leaf
REQ-F2651B30,EV-061,EMP-061,2024-03-13T11:29:00,2024-03-13T17:32:54.980745,77,0.56,20.0,50,DC,emergency,normal,2024-03-13T01:48:03.387592,VW ID.4
REQ-A9257C9D,EV-012,EMP-012,2024-03-13T09:33:00,2024-03-13T14:15:29.657233,77,0.71,21.0,50,DC,standard,normal,2024-03-13T05:32:25.240347,Hyundai Ioniq 5
REQ-90005B8F,EV-032,EMP-032,2024-03-13T14:53:00,2024-03-13T19:25:55.899181,75,0.3,28.6,50,DC,standard,normal,2024-03-13T05:59:19.944556,Tesla Model 3
REQ-ACF11EDD,EV-019,EMP-019,2024-03-13T15:29:00,2024-03-13T17:24:50.111102,42,0.58,13.7,22,AC,priority,normal,2024-03-13T04:55:41.787379,BMW i3
REQ-8621AF04,EV-060,EMP-060,2024-03-13T16:16:00,2024-03-13T21:00:00,77,0.58,23.9,50,DC,standard,normal,2024-03-13T04:17:24.686772,Hyundai Ioniq 5
REQ-2D3969CF,EV-038,EMP-038,2024-03-13T14:23:00,2024-03-13T18:55:27.729195,52,0.5,24.8,22,AC,standard,normal,2024-03-13T05:40:13.772978,Renault Zoe
REQ-C5F4230C,EV-042,EMP-042,2024-03-13T12:29:00,2024-03-13T15:48:54.108670,40,0.58,16.4,22,AC,standard,normal,2024-03-13T01:51:34.259512,Nissan Leaf
REQ-2B81A313,EV-063,EMP-063,2024-03-13T10:13:00,2024-03-13T16:16:19.085754,77,0.73,17.4,50,DC,standard,normal,2024-03-13T03:41:46.420385,Kia EV6
REQ-69A6F12A,EV-061,EMP-061,2024-03-13T07:09:00,2024-03-13T14:56:44.041248,77,0.43,42.8,50,DC,emergency,normal,2024-03-13T02:17:25.476693,VW ID.4
REQ-C61452CC,EV-058,EMP-058,2024-03-13T09:13:00,2024-03-13T17:34:19.219725,40,0.26,22.8,22,AC,standard,normal,2024-03-13T07:21:40.372412,Nissan Leaf
REQ-68116289,EV-037,EMP-037,2024-03-13T07:35:00,2024-03-13T10:40:52.780505,77,0.58,25.4,50,DC,priority,normal,2024-03-13T03:34:40.460304,VW ID.4
REQ-957F2E0F,EV-064,EMP-064,2024-03-13T16:55:00,2024-03-13T21:00:00,75,0.12,48.3,50,DC,standard,normal,2024-03-13T10:48:05.768514,Tesla Model 3
REQ-BA147223,EV-026,EMP-026,2024-03-13T10:13:00,2024-03-13T14:10:50.898635,40,0.33,13.5,22,AC,standard,normal,2024-03-13T07:34:33.070955,Nissan Leaf
REQ-CA1B4CCB,EV-016,EMP-016,2024-03-13T09:12:00,2024-03-13T14:23:25.245220,75,0.16,47.7,50,DC,standard,normal,2024-03-13T07:16:32.914352,Tesla Model 3
REQ-C5B97F9B,EV-062,EMP-062,2024-03-13T09:18:00,2024-03-13T15:43:29.103042,52,0.25,27.2,22,AC,standard,normal,2024-03-13T03:52:26.663148,Renault Zoe
REQ-979BBC50,EV-056,EMP-056,2024-03-13T08:37:00,2024-03-13T10:55:54.764808,75,0.39,42.1,50,DC,standard,normal,2024-03-13T04:02:55.256029,Tesla Model 3
REQ-7653FDF7,EV-017,EMP-017,2024-03-13T09:43:00,2024-03-13T17:44:43.879898,82,0.23,481.7,50,DC,standard,normal,2024-03-13T04:40:45.795381,Tesla Model Y
REQ-0ABCB936,EV-036,EMP-036,2024-03-13T12:48:00,2024-03-13T15:30:08.437529,77,0.23,43.9,50,DC,standard,normal,2024-03-13T09:14:35.895726,Hyundai Ioniq 5
REQ-3EA41B3B,EV-045,EMP-045,2024-03-13T10:06:00,2024-03-13T17:35:55.142308,77,0.56,22.4,50,DC,standard,normal,2024-03-12T23:27:34.865622,VW ID.4
REQ-0BF11137,EV-030,EMP-030,2024-03-13T10:50:00,2024-03-13T18:39:22.698667,52,0.35,18.8,22,AC,standard,normal,2024-03-13T10:05:24.298642,Renault Zoe
REQ-C0B21E05,EV-047,EMP-047,2024-03-13T08:00:00,2024-03-13T15:15:19.393689,77,0.25,48.5,50,DC,standard,normal,2024-03-12T20:16:15.444991,Kia EV6
REQ-436F8BFE,EV-011,EMP-011,2024-03-13T11:52:00,2024-03-13T15:32:15.598984,42,0.42,21.4,22,AC,standard,normal,2024-03-13T09:36:46.676988,BMW i3
REQ-90C2BFAF,EV-076,EMP-076,2024-03-13T09:29:00,2024-03-13T16:44:01.645330,77,0.66,26.1,50,DC,standard,normal,2024-03-12T23:32:46.770166,Hyundai Ioniq 5
REQ-E6A7ADC4,EV-001,EMP-001,2024-03-13T08:24:00,2024-03-13T15:58:28.716648,82,0.56,27.1,50,DC,standard,normal,2024-03-12T20:29:08.360928,Tesla Model Y
REQ-CD0994A6,EV-065,EMP-065,2024-03-13T10:16:00,2024-03-13T13:29:13.373190,82,0.19,34.5,50,DC,priority,normal,2024-03-12T23:04:55.329075,Tesla Model Y
REQ-7C6E2764,EV-067,EMP-067,2024-03-13T10:13:00,2024-03-13T12:23:55.256621,42,0.13,25.7,22,AC,standard,normal,2024-03-13T02:26:00.967030,BMW i3
REQ-F07A6BC4,EV-028,EMP-028,2024-03-13T07:40:00,2024-03-13T12:45:38.271416,77,0.43,36.1,50,DC,standard,normal,2024-03-13T04:04:13.211908,Hyundai Ioniq 5
REQ-3CDA58A8,EV-034,EMP-034,2024-03-13T07:42:00,2024-03-13T12:20:08.003397,40,0.31,122.4,22,AC,emergency,normal,2024-03-13T06:36:01.791627,Nissan Leaf
